bbl,bin,compltyear,unitsco,zoningdst1,latitude,longitude,lotarea,lotfront
4122970005,4538435,2010,1.0,R3X,40.6719284922,-73.7785679291,1589,25.8000000
4055690050,4125737,2014,1.0,R2A,40.7484872851,-73.8011323855,4000,40.0000000
4001397502,4594921,2012,11.0,R7-1,40.7443818063,-73.9163000787,2336,25.9500000
4051937506,4593294,2013,46.0,R7B,40.7547664507,-73.8210251082,11500,115.0000000
4000297502,4541432,2017,21.0,R6A,40.745739597,-73.9553236557,7500,75.0000000
4005707504,4539419,2010,33.0,R6,40.7663140719,-73.9266494863,4238,18.0000000
4000300029,4000093,2020,8.0,R6A,40.7450919864,-73.9555367858,2500,25.0000000
4083040083,4605305,2010,2.0,R3X,40.7574311652,-73.7304892006,5000,50.0000000
4005520022,4006371,2011,32.0,R6,40.7668512618,-73.9293702414,8550,75.0600000
4004060040,4542913,2019,70.0,M1-3D,40.7522743618,-73.9382083711,5000,50.0000000
4008397502,4616642,2010,19.0,R6,40.7717731461,-73.9201476665,5000,50.0000000
4042597503,4620239,2013,6.0,R5B,40.7765226392,-73.8459757499,4988,50.0000000
4015407502,4617249,2019,35.0,R6,40.7380791748,-73.8820843725,11393,114.9500000
4013110119,4538678,2010,4.0,R6,40.7438610572,-73.893424495,1906,26.1500000
4010910028,4023838,2010,2.0,R3-2,40.767155811,-73.8724723237,3880,40.0000000
4013110019,4030623,2010,4.0,R6,40.7438219882,-73.8937874878,1942,25.0000000
4056670054,4128047,2011,3.0,R3-2,40.7464728575,-73.7807849717,5450,77.4000000
4107020073,4229285,2014,1.0,R2,40.723075861,-73.7396177986,4000,40.0000000
4006330003,4009399,2010,7.0,R6,40.7673655287,-73.9163109384,2325,25.0000000
4073147501,4539471,2010,6.0,R4B,40.7589348571,-73.7693625518,6000,60.0000000
4050177503,4595272,2013,29.0,R6A,40.7650674144,-73.8167971213,19548,135.6300000
4004020012,4004862,2012,152.0,M1-3,40.751459,-73.935081,9000,75.0000000
4053920024,4594698,2013,1.0,R5B,40.759841317,-73.8043608125,2550,38.0000000
4053920124,4594696,2013,1.0,R5B,40.7597716825,-73.8043692703,2500,25.0000000
4053920026,4594697,2013,1.0,R5B,40.7597020478,-73.8043777278,2550,25.5000000
4122150006,4542804,2011,2.0,R3-2,40.6780663382,-73.788570412,3000,30.0000000
4122150004,4571835,2011,2.0,R3-2,40.678003214,-73.7885533906,3000,30.0000000
4071070001,4153060,2011,1.0,R2A,40.7348014464,-73.79244323,4622,119.2300000
4054410059,4123274,2010,2.0,R4-1,40.755232842,-73.8040096118,4000,40.0000000
4100510034,4598770,2013,2.0,R4,40.692829021,-73.8049263227,3125,25.0000000
4015440047,4538592,2010,3.0,R5,40.7401741808,-73.8802133357,2400,24.0000000
4015440046,4538591,2010,3.0,R5,40.7402084148,-73.8801715131,1800,18.0000000
4015440045,4538590,2010,3.0,R5,40.7402437133,-73.8801283902,1800,18.0000000
4076650071,4539191,2010,2.0,R3-1,40.7489773278,-73.7472056275,4000,40.0000000
4076650068,4538911,2010,2.0,R3-1,40.7488753025,-73.7471581111,4000,40.0000000
4076650066,4539189,2010,2.0,R3-1,40.7487802176,-73.7471111383,4000,40.0000000
4116670006,4539472,2011,2.0,R3-2,40.6779268395,-73.8154801635,3000,0.0000000
4116670005,4252124,2011,2.0,R3-2,40.6779045276,-73.8155557639,3000,60.0000000
4097600061,4613455,2015,72.0,C4-5X,40.7057376602,-73.7987892667,6300,75.0000000
4017817504,4540130,2011,30.0,R6B,40.7536583109,-73.8566390321,12500,100.0000000
4082560035,4171510,2011,1.0,R1-2,40.7653087348,-73.7270158132,11520,60.0000000
4073080074,4156792,2010,2.0,R3-1,40.7559136029,-73.7751436181,4000,40.0000000
4081740017,4170027,2011,1.0,R1-2,40.758663181,-73.7412642743,6000,60.0000000
4086930103,4177541,2011,1.0,R2,40.7445180247,-73.7146049303,4000,40.0000000
4010850032,4540062,2010,2.0,R3-2,40.7665687422,-73.8781480242,2600,26.0000000
4007560073,4014204,2012,1.0,R4,40.7707889903,-73.8969402927,3807,40.0000000
4099440014,4618517,2013,9.0,R5,40.71402376,-73.781229078,7460,60.0000000
4063690011,4139389,2010,2.0,R4-1,40.743969138,-73.8298241175,4000,40.0000000
4076500022,4539424,2010,2.0,R3-1,40.7494936394,-73.7500145963,2500,25.0000000
4076500021,4163176,2010,2.0,R3-1,40.7495408975,-73.7500368875,2500,50.0000000
4051047502,4115127,2010,40.0,R6,40.7533114703,-73.8312172041,12500,0.0000000
4138950001,4538343,2013,201.0,M1-1,40.6397295351,-73.7432977773,67666,199.1700000
4032860049,4595049,2013,1.0,R3-2,40.7134194107,-73.8409829973,5287,50.0000000
4010850034,4540063,2010,2.0,R3-2,40.7665078132,-73.8781305711,2700,27.0000000
4017190014,4538715,2010,2.0,R5,40.757221,-73.863895,2000,20.0000000
4017190012,4538716,2010,2.0,R5,40.7572803989,-73.8638661721,2000,20.0000000
4094520007,4541556,2012,3.0,R5,40.6919251086,-73.8282327318,2697,29.0000000
4094520110,4541559,2012,3.0,R5,40.6917645712,-73.828136697,2511,27.0000000
4004140035,4005003,2011,86.0,M1-5,40.7518198543,-73.9397820268,10034,100.0800000
4004140117,4594898,2017,79.0,M1-5,40.751797875,-73.9403537218,9891,98.6600000
4004140121,4540695,2014,88.0,M1-5,40.7520176461,-73.9401523005,10034,100.0800000
4094520008,4541557,2012,3.0,R5,40.691876902,-73.8281908324,2051,22.0500000
4019420018,4538750,2010,4.0,R5,40.7427411691,-73.857321156,2900,29.0000000
4109490086,4595236,2012,2.0,R3X,40.702328671,-73.7655598947,3640,0.0000000
4046730017,4567779,2010,2.0,R3-1,40.7783351809,-73.8164912563,3750,25.0000000
4109490084,4595238,2012,2.0,R3X,40.7022688808,-73.7657361668,3214,9170.1700000
4017690091,4538729,2010,4.0,R6B,40.7524840999,-73.8637994881,2500,25.0000000
4017690090,4538728,2010,4.0,R6B,40.752420456,-73.8637666599,2500,25.0000000
4028210013,4595011,2012,3.0,R4,40.7259936016,-73.8868423618,5200,52.0000000
4019420019,4538751,2010,4.0,R5,40.7427746864,-73.8572567145,2100,21.0000000
4055490008,4620241,2011,2.0,R3-2,40.752426,-73.787633,3000,30.0000000
4055490006,4595293,2011,2.0,R3-2,40.7523529932,-73.7876490382,3000,30.0000000
4015190019,4037680,2011,7.0,R6B,40.7429333733,-73.8901491503,3192,25.0400000
4022170047,4052256,2012,1.0,R1-2,40.7262321504,-73.844559162,5000,50.0000000
4072420037,4155814,2018,1.0,R1-2,40.7242650067,-73.784862377,9394,60.0000000
4049820038,4112715,2010,1.0,R2,40.7671806419,-73.8232284602,5000,50.0000000
4094520010,4541558,2012,3.0,R5,40.6918187628,-73.8281615115,2051,0.0000000
4081490071,4169708,2010,1.0,R2A,40.7762097562,-73.7416971037,5000,50.0000000
4084430124,4173661,2013,1.0,R2,40.7542835248,-73.7216679961,5900,60.0000000
4081810024,4170088,2010,1.0,R1-2,40.7628155548,-73.7433774204,6300,63.0000000
4045220008,4102752,2011,1.0,R2A,40.7942423549,-73.8132107405,5697,60.0000000
4030400148,4539688,2011,2.0,R4B,40.7173099901,-73.8749964339,4682,50.0600000
4012920149,4030036,2017,8.0,C4-3,40.7479054042,-73.884631967,3000,30.0000000
4094370016,4199142,2010,3.0,R5,40.6933454592,-73.8268048469,4500,40.0000000
4082070042,4170538,2011,1.0,R2A,40.7631194126,-73.7381378546,6200,62.0000000
4119470208,4435132,2013,1.0,R4,40.6909281809,-73.8004789033,5200,40.0000000
4063810019,4139660,2010,3.0,R4,40.7434670759,-73.8270885689,3000,30.0000000
4063810017,4139659,2010,3.0,R4,40.7434597425,-73.8270070614,3000,30.0000000
4163150075,4306965,2011,1.0,R1-2,40.571262468,-73.8578335069,6000,60.0000000
4005747501,4006869,2011,10.0,R6,40.7698716287,-73.9237656971,2500,25.0000000
4017540029,4043708,2016,3.0,R5,40.755633,-73.857675,4000,40.0000000
4017550101,4043820,2011,3.0,R5,40.7563234768,-73.8574806845,2500,25.0000000
4055140035,4616431,2014,2.0,R3-2,40.7564986626,-73.790851918,4700,47.0000000
4095540017,4203610,2011,2.0,R5,40.6866975466,-73.8265798347,3700,40.0000000
4073060016,4156694,2010,2.0,R3-1,40.7576906577,-73.7755009896,3000,30.0000000
4046510029,4105336,2010,2.0,R3A,40.783486439,-73.8172564681,5000,50.0000000
4117450003,4254598,2010,1.0,R3-2,40.6734514574,-73.8144715875,4000,40.0000000
4090290020,4187492,2012,3.0,R5,40.6850362372,-73.8515072415,2500,25.0000000
4090290019,4543148,2013,3.0,R5,40.6850785133,-73.8515278895,2500,25.0000000
4094440021,4595308,2011,2.0,R5,40.6952648774,-73.8205870599,2179,32.0000000
4094440056,4595306,2011,2.0,R5,40.6951958302,-73.8205756763,1940,29.0000000
4140770031,4540415,2011,1.0,R2,40.6489362858,-73.8463135994,6200,62.0000000
4013200051,4030861,2010,22.0,R7X,40.7428981971,-73.9131102316,3973,40.0000000
4022430016,4052659,2010,1.0,R1-2,40.7257224093,-73.839643425,5000,50.0000000
4090600002,4539340,2013,2.0,R5,40.6839065807,-73.8533456918,2000,20.0000000
4090600001,4539339,2013,2.0,R5,40.6838875864,-73.853414127,3007,30.0600000
4063200041,4138664,2011,2.0,R3X,40.761750932,-73.7647358077,5000,50.0000000
4052880040,4539351,2010,2.0,R4,40.7617897537,-73.8002742007,3100,31.0000000
4052880039,4539344,2010,2.0,R4,40.7618502326,-73.8002674607,2900,29.0000000
4051010010,4538174,2010,4.0,R6,40.7545990577,-73.8328348479,1277,25.7700000
4051010009,4538173,2010,4.0,R6,40.754545974,-73.8327350718,1517,21.4800000
4051010008,4538172,2010,4.0,R6,40.7544856501,-73.832713369,1630,21.1300000
4051010207,4538177,2010,6.0,R6,40.7544333711,-73.8326854936,1766,21.1300000
4051010107,4538176,2010,6.0,R6,40.7543811617,-73.8326553407,1902,21.1300000
4051010007,4538171,2010,6.0,R6,40.7543321152,-73.8326262435,2074,147.0000000
4051010011,4538175,2010,4.0,R6,40.7546452392,-73.8327397794,1258,32.0000000
4094440055,4595307,2011,2.0,R5,40.6951229047,-73.8205420974,2490,36.5800000
4140770069,4593952,2011,1.0,R2,40.6488847149,-73.8467635112,5000,50.0000000
4140770065,4594297,2011,1.0,R2,40.6486120623,-73.846681891,5000,50.0000000
4140770067,4594296,2011,1.0,R2,40.6487484835,-73.8467343622,5000,50.0000000
4140770063,4594298,2011,1.0,R2,40.6484492298,-73.84664622,8000,80.0000000
4104540040,4539036,2010,1.0,R2,40.7145337059,-73.7714460622,4020,100.0000000
4073060017,4538909,2010,2.0,R3-1,40.75770908,-73.7754288808,3000,30.0000000
4117460056,4254675,2010,2.0,R3-2,40.6745643673,-73.8131065475,4000,40.0000000
4082490109,4171362,2011,1.0,R1-2,40.7670783468,-73.7313066249,8009,60.0000000
4028710038,4065201,2011,3.0,R5,40.7320580966,-73.8745549679,3000,30.0000000
4028710040,4539402,2011,3.0,R5,40.7320199875,-73.874609422,3000,30.0000000
4069610046,4595299,2012,2.0,R4,40.7309295021,-73.7962358927,2660,28.0000000
4126540024,4591352,2010,2.0,R3A,40.690362063,-73.7518511181,2487,24.5000000
4040810003,4098234,2010,2.0,R4A,40.781971879,-73.8484220581,5000,50.0000000
4006307501,4541539,2012,8.0,R6,40.7659169407,-73.9163673997,2500,25.0000000
4039160009,4538290,2011,2.0,R4,40.7929660631,-73.8474152919,2540,28.2200000
4039160111,4538291,2011,2.0,R4,40.7929630251,-73.8473281404,2070,23.0000000
4039160011,4538289,2011,2.0,R4,40.792960179,-73.8472464856,2070,23.0000000
4039160013,4538292,2011,2.0,R4,40.7929572579,-73.8471626841,2070,23.0000000
4039160014,4538293,2011,2.0,R4,40.7929542591,-73.84707664,2070,23.0000000
4039160015,4538294,2011,2.0,R4,40.7929512449,-73.8469901792,4867,86.0000000
4097240196,4595346,2011,81.0,R4-1,40.708199051,-73.810910842,50861,30.0000000
4019560001,4595003,2012,21.0,R7B,40.7370442827,-73.8558050571,7065,168.3700000
4039160038,4538228,2011,2.0,R4,40.7940504367,-73.8476541211,3324,36.0000000
4039160037,4538229,2011,2.0,R4,40.7939897063,-73.8476316137,2124,23.0000000
4039160036,4538230,2011,2.0,R4,40.7939286906,-73.8476090003,2124,23.0000000
4039160033,4538231,2011,2.0,R4,40.7938684566,-73.8475866763,2124,23.0000000
4039160032,4538232,2011,2.0,R4,40.7938070836,-73.8475639305,2124,23.0000000
4039160031,4538233,2011,2.0,R4,40.7937458521,-73.8475412369,2124,23.0000000
4039160029,4538234,2011,2.0,R4,40.7936851192,-73.847518728,3324,36.0000000
4050117502,4539709,2012,19.0,R6,40.7625502156,-73.8263267256,6914,52.2800000
4083420030,4538336,2011,2.0,R3X,40.761972962,-73.7270119401,4000,40.0000000
4119410282,4258142,2010,1.0,R4,40.6884690212,-73.8005943866,6181,58.9200000
4162950030,4306583,2011,1.0,R1-2,40.5741595347,-73.8619892869,6000,60.0000000
4083990097,4173476,2012,1.0,R2A,40.7623871952,-73.7212038012,7550,33.0000000
4027960020,4546189,2011,2.0,R4-1,40.7264539859,-73.8926965304,2950,29.5000000
4017747504,4539590,2010,8.0,R6B,40.7522548486,-73.8605308726,3125,25.0000000
4017747503,4540129,2010,8.0,R6B,40.7522800028,-73.8604484319,3125,25.0000000
4017747502,4540126,2010,8.0,R6B,40.7523053642,-73.8603653128,3125,25.0000000
4086100011,4175663,2010,1.0,R2,40.7321487691,-73.7223607525,5700,60.0000000
4027960022,4595010,2011,2.0,R4-1,40.726447,-73.89281,3050,30.5000000
4015440013,4038660,2011,2.0,R5,40.740248195,-73.880653858,2500,25.0000000
4015440014,4038661,2011,2.0,R5,40.7402817774,-73.8806128467,2500,25.0000000
4059930057,4133390,2011,1.0,R2A,40.7756214618,-73.781502757,5207,41.1700000
4039160062,4538221,2011,2.0,R4,40.7949447372,-73.848486999,2504,28.7500000
4039160063,4538222,2011,2.0,R4,40.7948837239,-73.8484653495,2044,23.0000000
4039160064,4538223,2011,2.0,R3X,40.7948227108,-73.8484436997,2081,23.0000000
4039160065,4538224,2011,2.0,R4,40.7947616976,-73.8484220501,2097,23.0000000
4039160066,4538225,2011,2.0,R4,40.7947006847,-73.8484004012,2097,23.0000000
4039160067,4538226,2011,2.0,R4,40.7946396719,-73.8483787518,2097,23.0000000
4039160068,4538227,2011,2.0,R4,40.7945786587,-73.8483571018,2097,23.0000000
4039160069,4549793,2011,2.0,R4,40.7945176451,-73.8483354523,2621,28.7500000
4125210061,4608381,2010,1.0,R3-2,40.6815175315,-73.7694462785,2156,28.0000000
4081680040,4169957,2013,1.0,R1-2,40.7625045698,-73.744156566,7000,70.0000000
4017780082,4044746,2011,4.0,R6B,40.7529559285,-73.8596022017,2500,25.0000000
4053587502,4541554,2011,7.0,R5,40.7597722507,-73.7880541582,5000,50.0000000
4024960036,4058411,2010,2.0,R4-1,40.7309432453,-73.8925696433,3028,30.2800000
4024960032,4544113,2010,2.0,R4-1,40.7310096801,-73.8925890623,3292,34.8300000
4056460048,4127596,2010,2.0,R3-2,40.7475803242,-73.7865811661,4000,40.0000000
4069440015,4150045,2012,1.0,R2,40.7322537103,-73.7979453485,6175,65.0000000
4011600072,4540176,2011,3.0,R5,40.7547119403,-73.9029523157,2100,21.0000000
4011600073,4540177,2011,3.0,R5,40.7547681763,-73.9029629462,2900,0.0000000
4131430140,4568941,2010,2.0,R3X,40.671597,-73.754195,4180,38.0000000
4013800034,4612530,2010,2.0,R4,40.7598729983,-73.8854574578,2895,28.2800000
4013800035,4612374,2010,2.0,R4,40.7598141298,-73.8854466935,2828,28.2800000
4077870018,4614122,2011,1.0,R2,40.7326840661,-73.7572402494,4000,40.0000000
4086660001,4177112,2010,0.0,C8-1,40.7267988857,-73.7156060006,10000,100.0000000
4006550012,4616336,2015,8.0,R5,40.7580906066,-73.9216451505,5000,50.0000000
4087920036,4554668,2010,1.0,R2,40.7372847734,-73.7056312909,6000,60.0000000
4121720047,4588179,2010,2.0,R3-2,40.68792246,-73.7915142558,4000,20.0000000
4081810027,4170089,2012,1.0,R1-2,40.7626152211,-73.7433246362,6300,63.0000000
4031680108,4541585,2011,8.0,R7-1,40.7241460439,-73.8551189012,2000,20.0000000
4031680008,4541583,2011,8.0,R7-1,40.7241217276,-73.8550533085,2000,20.0000000
4031680106,4541584,2011,8.0,R7-1,40.7240986559,-73.8549884507,2000,20.0000000
4031680006,4075082,2011,8.0,R7-1,40.7240738027,-73.8549233494,2000,20.0000000
4117630016,4255312,2010,2.0,R3-2,40.6718637567,-73.8134334714,4000,40.0000000
4046560044,4558670,2011,2.0,R3A,40.7798918711,-73.8183480225,3750,25.0000000
4046560043,4105482,2011,2.0,R3A,40.7798843298,-73.8182546655,3750,50.0000000
4014940062,4594968,2010,4.0,R5,40.7436365606,-73.8901289352,4000,40.0000000
4010840028,4023541,2010,2.0,R3-2,40.7664814453,-73.8791249098,3389,25.0000000
4010840128,4538667,2010,2.0,R3-2,40.7664331141,-73.8791084067,3205,25.0000000
4010840029,4538665,2010,2.0,R3-2,40.7663476265,-73.8790866124,3052,26.0600000
4040030041,4097101,2010,2.0,R4A,40.7876852482,-73.8413078469,3000,30.0000000
4037310117,4091119,2011,2.0,R5,40.6936852315,-73.8961919396,2500,25.0000000
4010840129,4543214,2010,2.0,R3-2,40.7662980458,-73.8790722522,2838,26.0600000
4017370014,4043091,2010,8.0,R6B,40.7526933049,-73.8705995462,2800,28.0000000
4075070042,4161209,2010,1.0,R2,40.7589086239,-73.7522753938,5000,50.0000000
4068400007,4148098,2012,1.0,R3-2,40.7222816657,-73.8075874138,5000,50.0000000
4005970110,4007779,2010,8.0,R6,40.7698335497,-73.9198279569,2502,25.0000000
4020080133,4538596,2010,3.0,R5,40.743802178,-73.8524494703,2756,27.5600000
4102390008,4579773,2010,2.0,R4-1,40.7007976831,-73.7867106502,2850,30.0000000
4102390006,4579771,2010,2.0,R4-1,40.7007361375,-73.786690739,2850,30.0000000
4005310015,4617746,2018,15.0,R7A,40.766044191,-73.9327228239,3400,25.0000000
4015930018,4039782,2010,5.0,R5,40.7484608834,-73.8706816964,3406,34.0300000
4047090054,4539306,2011,1.0,R2A,40.7792110171,-73.8093297668,4200,40.0000000
4024710109,4539373,2011,3.0,R4,40.7369021269,-73.8840243709,4196,29.7600000
4024710108,4520940,2011,3.0,R4,40.7369606962,-73.8840341397,3078,21.5600000
4102450032,4542228,2013,2.0,R4-1,40.6999703458,-73.7859179035,2900,29.0000000
4076480084,4163165,2010,2.0,R3-1,40.7492749677,-73.7509865048,5000,50.0000000
4064060001,4140177,2012,2.0,R3X,40.7447245384,-73.8220013239,4187,40.0000000
4024780041,4057386,2013,2.0,R4-1,40.7328866462,-73.8951977538,2500,25.0000000
4133560021,4515099,2010,1.0,R3-2,40.661797,-73.763966,1681,26.5500000
4133560121,4612033,2010,1.0,R3-2,40.6617989214,-73.7638835564,1174,18.5500000
4021090038,4595005,2010,3.0,R4,40.733776937,-73.8553824933,3618,38.0800000
4008480042,4539414,2013,47.0,R6A,40.7795763964,-73.9070969331,14488,80.6800000
4045020031,4615142,2014,1.0,R2A,40.7920142612,-73.8153816573,4464,40.5000000
4018850006,4046642,2010,2.0,R4,40.7405622114,-73.868436842,2502,25.0000000
4018850007,4046643,2011,2.0,R4,40.7405761374,-73.8683732838,2502,25.0000000
4024780040,4057385,2013,2.0,R4-1,40.7329584086,-73.8952023078,2500,25.0000000
4006490074,4009883,2012,21.0,R6,40.7602163457,-73.9204417571,7500,75.0000000
4017857502,4541401,2011,8.0,R6B,40.7536874849,-73.8541418554,3125,25.0000000
4119900046,4538594,2010,2.0,R3-2,40.6829162559,-73.7967597852,3000,30.0000000
4119900044,4538593,2010,2.0,R3-2,40.6828627375,-73.796733878,3000,30.0000000
4116280067,4250647,2016,1.0,R3-2,40.6810232298,-73.817324162,3000,30.0000000
4082400025,4171186,2011,1.0,R2,40.761716969,-73.7319991446,6000,60.0000000
4031110041,4073188,2012,1.0,R4,40.7247111876,-73.8667792089,4000,40.0000000
4012700028,4029254,2011,2.0,R5,40.7496481363,-73.8950183892,2605,28.5800000
4115320003,4538765,2010,1.0,R4,40.6723445174,-73.8400335379,1509,53.7000000
4034930105,4618440,2019,5.0,R5B,40.7114722378,-73.9040308563,3197,24.6000000
4097370123,4451813,2011,3.0,R4,40.7133352452,-73.8135034862,4000,40.0000000
4052180028,4117913,2010,2.0,R3A,40.7500800079,-73.8150633109,5000,50.0000000
4024900037,4058023,2010,2.0,R4-1,40.730849,-73.888419,5000,50.0000000
4094300067,4198890,2010,2.0,R5,40.6878420285,-73.8313987441,4000,40.0000000
4044280027,4101010,2011,1.0,R2A,40.7869118368,-73.8285452045,4000,40.0000000
4119660026,4541418,2012,1.0,R3-2,40.6862205684,-73.7950043882,3420,34.2000000
4054170019,4122285,2010,2.0,R4-1,40.7579837869,-73.8068907864,4000,40.0000000
4006500081,4620226,2011,8.0,R6,40.7629541935,-73.9193327648,2604,26.0000000
4017700222,4539553,2012,4.0,R6B,40.7502066455,-73.8640831724,1875,18.7500000
4017700122,4539550,2012,4.0,R6B,40.7502241719,-73.8640222338,1875,18.7500000
4017700124,4539552,2012,4.0,R6B,40.7502617306,-73.8638916407,1875,18.7500000
4017700123,4539551,2012,4.0,R6B,40.7502429217,-73.8639570409,1875,18.7500000
4085850007,4175090,2012,1.0,R2,40.7387134154,-73.7164700367,5000,50.0000000
4068960007,4148912,2011,3.0,R4,40.7368129932,-73.8006987181,4000,40.0000000
4155790007,4298574,2015,1.0,R2X,40.6019937345,-73.7434315663,4377,36.4000000
4011600063,4026116,2011,3.0,R5,40.7543021609,-73.9028660908,2458,24.5800000
4048330033,4109282,2011,1.0,R2,40.7731111734,-73.81097428,4000,40.0000000
4114040128,4448908,2013,38.0,C8-1,40.672177,-73.844151,11125,92.8400000
4075660030,4595301,2013,2.0,R3-2,40.7530387931,-73.7477275403,5000,50.0000000
4081060039,4865288,2014,1.0,R1-2,40.768499,-73.744418,10000,50.0000000
4017780010,4541544,2011,8.0,R6B,40.7532405276,-73.8587951377,3125,25.0000000
4017780009,4541543,2011,8.0,R6B,40.7532163923,-73.8588760183,3125,25.0000000
4030600138,4540052,2010,2.0,R4-1,40.7149108086,-73.8780449953,2875,28.7500000
4030600038,4595041,2010,2.0,R4-1,40.7149615119,-73.878086805,2975,29.7500000
4030600139,4540051,2010,2.0,R4-1,40.71477559,-73.8779378074,2955,29.7500000
4030600239,4540050,2010,2.0,R4-1,40.7148262935,-73.8779796164,2875,28.7500000
4044210006,4100905,2013,1.0,R1-2,40.7908080631,-73.8297328943,5588,50.0000000
4059820075,4133197,2010,2.0,R3X,40.773580871,-73.7860501902,5791,50.0000000
4048360001,4109358,2011,1.0,R2A,40.770302773,-73.8123845188,5000,50.0000000
4006160019,4008539,2011,8.0,R6,40.7652510174,-73.9213377102,2438,25.0000000
4053850027,4121521,2010,2.0,R3X,40.7611367007,-73.81016096,4170,40.0000000
4125460234,4538923,2010,1.0,R3-2,40.677309949,-73.7649910665,1584,14.8100000
4125460235,4538924,2010,2.0,R3-2,40.6773255446,-73.7649343379,2404,25.0000000
